sexe	preusuel	annais	nombre
1	AMÉDÉE	1995	3
1	AMÉDÉE	2011	7
1	AMÉDÉE	2012	8
1	AMÉDÉE	2013	14
1	AMÉDÉE	2014	5
1	AMÉDÉE	2015	8
1	AMÉDÉE	2016	8
1	AMÉDÉE	2017	5
1	AMÉDÉE	XXXX	64
1	AMÉLIE	1900	3
1	AMÉLIE	1905	3
1	AMÉLIE	1917	3
1	AMÉLIE	1922	3
1	AMÉLIE	1924	3
1	AMÉLIE	1925	3
1	AMÉLIE	1930	4
1	AMÉLIE	1935	4
1	AMÉLIE	1936	3
1	AMÉLIE	1938	3
1	AMÉLIE	1940	5
1	AMÉLIE	1949	4
1	AMÉLIE	1950	5
1	AMÉLIE	1952	4
1	AMÉLIE	1957	3
1	AMÉLIE	XXXX	66
1	AMÉLIEN	2010	6
1	AMÉLIEN	2011	6
1	AMÉLIEN	2012	12
1	AMÉLIEN	2013	5
1	AMÉLIEN	2014	9
1	AMÉLIEN	2015	6
1	AMÉLIEN	2016	7
1	AMÉLIEN	2017	6
1	AMÉLIEN	XXXX	7
1	AMÎN	2010	3
1	AMÎN	2011	3
1	AMÎN	2012	8
1	AMÎN	2013	9
1	AMÎN	2014	3
1	AMÎN	2015	4
1	AMÎN	2016	4
1	AMÎN	2017	3
1	AMÎN	XXXX	1
1	AMÎR	2011	3
1	AMÎR	2012	6
1	AMÎR	2013	3
1	AMÎR	2016	4
1	AMÎR	XXXX	5
1	AN	1975	3
1	AN	1981	5
1	AN	2000	3
1	AN	2010	4
1	AN	2015	3
1	AN	XXXX	42
1	ANACLET	1900	7
1	ANACLET	1901	9
1	ANACLET	1902	4
1	ANACLET	1903	7
1	ANACLET	1905	5
1	ANACLET	1906	5
1	ANACLET	1908	5
1	ANACLET	1910	6
1	ANACLET	1911	6
1	ANACLET	1912	5
1	ANACLET	1913	5
1	ANACLET	1914	3
1	ANACLET	1916	3
1	ANACLET	1917	5
1	ANACLET	1920	4
1	ANACLET	1921	3
1	ANACLET	1922	7
1	ANACLET	1923	3
1	ANACLET	1924	4
1	ANACLET	1925	4
1	ANACLET	1929	5
1	ANACLET	1931	5
1	ANACLET	1934	4
1	ANACLET	1936	5
1	ANACLET	1942	3
1	ANACLET	1946	3
1	ANACLET	1947	5
1	ANACLET	1951	3
1	ANACLET	1954	4
1	ANACLET	1956	4
1	ANACLET	1966	3
1	ANACLET	XXXX	56
1	ANACLETO	1966	3
1	ANACLETO	XXXX	17
1	ANAEL	1972	3
1	ANAEL	1974	5
1	ANAEL	1977	4
1	ANAEL	1978	6
1	ANAEL	1979	11
1	ANAEL	1980	12
1	ANAEL	1981	48
1	ANAEL	1982	36
1	ANAEL	1983	31
1	ANAEL	1984	29
1	ANAEL	1985	41
1	ANAEL	1986	55
1	ANAEL	1987	48
1	ANAEL	1988	52
1	ANAEL	1989	43
1	ANAEL	1990	65
1	ANAEL	1991	41
1	ANAEL	1992	37
1	ANAEL	1993	40
1	ANAEL	1994	28
1	ANAEL	1995	33
1	ANAEL	1996	27
1	ANAEL	1997	26
1	ANAEL	1998	16
1	ANAEL	1999	50
1	ANAEL	2000	50
1	ANAEL	2001	40
1	ANAEL	2002	61
1	ANAEL	2003	45
1	ANAEL	2004	50
1	ANAEL	2005	59
1	ANAEL	2006	77
1	ANAEL	2007	75
1	ANAEL	2008	73
1	ANAEL	2009	105
1	ANAEL	2010	101
1	ANAEL	2011	47
1	ANAEL	2012	18
1	ANAEL	2013	15
1	ANAEL	2014	21
1	ANAEL	2015	19
1	ANAEL	2016	16
1	ANAEL	2017	11
1	ANAEL	XXXX	14
1	ANAICK	2000	5
1	ANAICK	2002	5
1	ANAICK	2003	6
1	ANAICK	2004	3
1	ANAICK	XXXX	28
1	ANAKIM	2008	4
1	ANAKIM	2011	5
1	ANAKIM	2012	3
1	ANAKIM	2014	3
1	ANAKIM	XXXX	10
1	ANAKIN	2000	4
1	ANAKIN	2001	4
1	ANAKIN	2002	13
1	ANAKIN	2003	15
1	ANAKIN	2004	15
1	ANAKIN	2005	20
1	ANAKIN	2006	28
1	ANAKIN	2007	16
1	ANAKIN	2008	28
1	ANAKIN	2009	25
1	ANAKIN	2010	28
1	ANAKIN	2011	26
1	ANAKIN	2012	32
1	ANAKIN	2013	24
1	ANAKIN	2014	28
1	ANAKIN	2015	27
1	ANAKIN	2016	14
1	ANAKIN	2017	22
1	ANAKIN	XXXX	3
1	ANAKINE	2004	4
1	ANAKINE	2005	5
1	ANAKINE	2007	3
1	ANAKINE	2008	4
1	ANAKINE	2009	3
1	ANAKINE	2010	6
1	ANAKINE	2011	3
1	ANAKINE	2012	5
1	ANAKINE	2015	4
1	ANAKINE	2017	3
1	ANAKINE	XXXX	10
1	ANAKYN	2010	4
1	ANAKYN	2011	3
1	ANAKYN	2012	3
1	ANAKYN	2013	5
1	ANAKYN	2014	8
1	ANAKYN	2017	6
1	ANAKYN	XXXX	18
1	ANAND	1982	3
1	ANAND	1997	4
1	ANAND	2001	3
1	ANAND	2004	3
1	ANAND	2006	4
1	ANAND	2008	4
1	ANAND	2009	4
1	ANAND	2010	3
1	ANAND	2012	3
1	ANAND	2013	3
1	ANAND	2014	4
1	ANAND	2016	5
1	ANAND	XXXX	31
1	ANANDA	1976	4
1	ANANDA	2007	3
1	ANANDA	2010	4
1	ANANDA	2015	4
1	ANANDA	XXXX	48
1	ANAR	2009	3
1	ANAR	2014	3
1	ANAR	2017	3
1	ANAR	XXXX	12
1	ANAS	1974	4
1	ANAS	1977	3
1	ANAS	1978	12
1	ANAS	1979	8
1	ANAS	1980	9
1	ANAS	1981	8
1	ANAS	1982	15
1	ANAS	1983	16
1	ANAS	1984	10
1	ANAS	1985	18
1	ANAS	1986	20
1	ANAS	1987	16
1	ANAS	1988	27
1	ANAS	1989	33
1	ANAS	1990	30
1	ANAS	1991	42
1	ANAS	1992	60
1	ANAS	1993	60
1	ANAS	1994	77
1	ANAS	1995	76
1	ANAS	1996	83
1	ANAS	1997	89
1	ANAS	1998	118
1	ANAS	1999	102
1	ANAS	2000	100
1	ANAS	2001	169
1	ANAS	2002	136
1	ANAS	2003	205
1	ANAS	2004	210
1	ANAS	2005	247
1	ANAS	2006	280
1	ANAS	2007	296
1	ANAS	2008	352
1	ANAS	2009	422
1	ANAS	2010	431
1	ANAS	2011	451
1	ANAS	2012	472
1	ANAS	2013	528
1	ANAS	2014	543
1	ANAS	2015	597
1	ANAS	2016	620
1	ANAS	2017	587
1	ANAS	XXXX	8
1	ANASE	1997	3
1	ANASE	2005	3
1	ANASE	XXXX	17
1	ANASS	1977	3
1	ANASS	1978	3
1	ANASS	1979	4
1	ANASS	1980	7
1	ANASS	1981	7
1	ANASS	1982	5
1	ANASS	1983	12
1	ANASS	1984	10
1	ANASS	1985	14
1	ANASS	1986	12
1	ANASS	1987	15
1	ANASS	1988	19
1	ANASS	1989	25
1	ANASS	1990	25
1	ANASS	1991	25
1	ANASS	1992	21
1	ANASS	1993	28
1	ANASS	1994	37
1	ANASS	1995	42
1	ANASS	1996	29
1	ANASS	1997	33
1	ANASS	1998	42
1	ANASS	1999	36
1	ANASS	2000	48
1	ANASS	2001	55
1	ANASS	2002	58
1	ANASS	2003	51
1	ANASS	2004	59
1	ANASS	2005	59
1	ANASS	2006	71
1	ANASS	2007	63
1	ANASS	2008	74
1	ANASS	2009	74
1	ANASS	2010	93
1	ANASS	2011	119
1	ANASS	2012	123
1	ANASS	2013	132
1	ANASS	2014	115
1	ANASS	2015	96
1	ANASS	2016	111
1	ANASS	2017	77
1	ANASS	XXXX	9
1	ANASSE	1978	3
1	ANASSE	1982	5
1	ANASSE	1983	5
1	ANASSE	1984	8
1	ANASSE	1985	3
1	ANASSE	1986	6
1	ANASSE	1987	7
1	ANASSE	1988	8
1	ANASSE	1989	6
1	ANASSE	1990	10
1	ANASSE	1991	10
1	ANASSE	1992	11
1	ANASSE	1993	8
1	ANASSE	1994	15
1	ANASSE	1995	8
1	ANASSE	1996	9
1	ANASSE	1997	10
1	ANASSE	1998	10
1	ANASSE	1999	9
1	ANASSE	2000	8
1	ANASSE	2001	13
1	ANASSE	2002	18
1	ANASSE	2003	12
1	ANASSE	2004	14
1	ANASSE	2005	10
1	ANASSE	2006	16
1	ANASSE	2007	18
1	ANASSE	2008	9
1	ANASSE	2009	8
1	ANASSE	2010	8
1	ANASSE	2011	7
1	ANASSE	2012	6
1	ANASSE	2013	6
1	ANASSE	2014	4
1	ANASSE	2015	9
1	ANASSE	2016	8
1	ANASSE	2017	8
1	ANASSE	XXXX	9
1	ANASTASE	1900	7
1	ANASTASE	1901	7
1	ANASTASE	1902	5
1	ANASTASE	1903	5
1	ANASTASE	1904	8
1	ANASTASE	1905	7
1	ANASTASE	1906	8
1	ANASTASE	1907	11
1	ANASTASE	1908	8
1	ANASTASE	1909	16
1	ANASTASE	1910	8
1	ANASTASE	1911	5
1	ANASTASE	1912	6
1	ANASTASE	1913	7
1	ANASTASE	1914	10
1	ANASTASE	1915	19
1	ANASTASE	1916	10
1	ANASTASE	1917	6
1	ANASTASE	1918	8
1	ANASTASE	1919	7
1	ANASTASE	1920	14
1	ANASTASE	1921	4
1	ANASTASE	1922	15
1	ANASTASE	1923	15
1	ANASTASE	1924	4
1	ANASTASE	1925	9
1	ANASTASE	1926	6
1	ANASTASE	1927	6
1	ANASTASE	1929	5
1	ANASTASE	1930	7
1	ANASTASE	1931	6
1	ANASTASE	1932	8
1	ANASTASE	1933	13
1	ANASTASE	1934	8
1	ANASTASE	1935	14
1	ANASTASE	1936	11
1	ANASTASE	1937	9
1	ANASTASE	1938	4
1	ANASTASE	1939	9
1	ANASTASE	1940	3
1	ANASTASE	1941	6
1	ANASTASE	1942	9
1	ANASTASE	1943	6
1	ANASTASE	1944	5
1	ANASTASE	1945	3
1	ANASTASE	1946	4
1	ANASTASE	1947	3
1	ANASTASE	1948	7
1	ANASTASE	1950	8
1	ANASTASE	1951	12
1	ANASTASE	1952	6
1	ANASTASE	1953	6
1	ANASTASE	1954	8
1	ANASTASE	1955	10
1	ANASTASE	1956	8
1	ANASTASE	1957	8
1	ANASTASE	1958	4
1	ANASTASE	1960	6
1	ANASTASE	1961	3
1	ANASTASE	1962	3
1	ANASTASE	1963	8
1	ANASTASE	1964	4
1	ANASTASE	1967	5
1	ANASTASE	1968	3
1	ANASTASE	1980	3
1	ANASTASE	1991	5
1	ANASTASE	1996	3
1	ANASTASE	2014	3
1	ANASTASE	XXXX	43
1	ANASTASIE	1923	3
1	ANASTASIE	1930	3
1	ANASTASIE	1931	3
1	ANASTASIE	1933	4
1	ANASTASIE	1935	5
1	ANASTASIE	1936	3
1	ANASTASIE	XXXX	22
1	ANASTASIO	1961	3
1	ANASTASIO	XXXX	30
1	ANASTHASE	1900	3
1	ANASTHASE	1901	4
1	ANASTHASE	1904	3
1	ANASTHASE	1907	3
1	ANASTHASE	1910	3
1	ANASTHASE	1911	3
1	ANASTHASE	1914	3
1	ANASTHASE	1915	3
1	ANASTHASE	1919	3
1	ANASTHASE	1923	5
1	ANASTHASE	1924	4
1	ANASTHASE	1925	7
1	ANASTHASE	1929	3
1	ANASTHASE	1933	3
1	ANASTHASE	1935	6
1	ANASTHASE	1940	3
1	ANASTHASE	1941	3
1	ANASTHASE	1942	3
1	ANASTHASE	1946	6
1	ANASTHASE	1949	3
1	ANASTHASE	1951	3
1	ANASTHASE	1952	3
1	ANASTHASE	1955	3
1	ANASTHASE	1956	3
1	ANASTHASE	1957	3
1	ANASTHASE	1963	3
1	ANASTHASE	1965	3
1	ANASTHASE	1967	3
1	ANASTHASE	XXXX	61
1	ANATOL	1991	3
1	ANATOL	2001	5
1	ANATOL	2002	3
1	ANATOL	2003	3
1	ANATOL	2005	3
1	ANATOL	2007	3
1	ANATOL	2008	3
1	ANATOL	2010	4
1	ANATOL	2011	4
1	ANATOL	2014	4
1	ANATOL	2015	3
1	ANATOL	2016	6
1	ANATOL	2017	3
1	ANATOL	XXXX	18
1	ANATOLE	1900	88
1	ANATOLE	1901	81
1	ANATOLE	1902	106
1	ANATOLE	1903	87
1	ANATOLE	1904	105
1	ANATOLE	1905	85
1	ANATOLE	1906	79
1	ANATOLE	1907	95
1	ANATOLE	1908	91
1	ANATOLE	1909	72
1	ANATOLE	1910	81
1	ANATOLE	1911	72
1	ANATOLE	1912	77
1	ANATOLE	1913	80
1	ANATOLE	1914	64
1	ANATOLE	1915	54
1	ANATOLE	1916	49
1	ANATOLE	1917	33
1	ANATOLE	1918	45
1	ANATOLE	1919	37
1	ANATOLE	1920	64
1	ANATOLE	1921	60
1	ANATOLE	1922	55
1	ANATOLE	1923	52
1	ANATOLE	1924	53
1	ANATOLE	1925	66
1	ANATOLE	1926	48
1	ANATOLE	1927	47
1	ANATOLE	1928	56
1	ANATOLE	1929	43
1	ANATOLE	1930	54
1	ANATOLE	1931	45
1	ANATOLE	1932	44
1	ANATOLE	1933	51
1	ANATOLE	1934	30
1	ANATOLE	1935	16
1	ANATOLE	1936	16
1	ANATOLE	1937	11
1	ANATOLE	1938	18
1	ANATOLE	1939	19
1	ANATOLE	1940	21
1	ANATOLE	1941	12
1	ANATOLE	1942	18
1	ANATOLE	1943	16
1	ANATOLE	1944	28
1	ANATOLE	1945	27
1	ANATOLE	1946	20
1	ANATOLE	1947	19
1	ANATOLE	1948	9
1	ANATOLE	1949	20
1	ANATOLE	1950	19
1	ANATOLE	1951	31
1	ANATOLE	1952	16
1	ANATOLE	1953	17
1	ANATOLE	1954	18
1	ANATOLE	1955	19
1	ANATOLE	1956	15
1	ANATOLE	1957	21
1	ANATOLE	1958	16
1	ANATOLE	1959	18
1	ANATOLE	1960	16
1	ANATOLE	1961	4
1	ANATOLE	1962	7
1	ANATOLE	1963	6
1	ANATOLE	1964	12
1	ANATOLE	1965	8
1	ANATOLE	1966	4
1	ANATOLE	1967	3
1	ANATOLE	1968	6
1	ANATOLE	1969	6
1	ANATOLE	1970	6
1	ANATOLE	1971	9
1	ANATOLE	1972	6
1	ANATOLE	1973	5
1	ANATOLE	1974	4
1	ANATOLE	1975	3
1	ANATOLE	1976	6
1	ANATOLE	1977	8
1	ANATOLE	1978	8
1	ANATOLE	1979	10
1	ANATOLE	1980	9
1	ANATOLE	1981	20
1	ANATOLE	1982	13
1	ANATOLE	1983	11
1	ANATOLE	1984	12
1	ANATOLE	1985	9
1	ANATOLE	1986	18
1	ANATOLE	1987	25
1	ANATOLE	1988	22
1	ANATOLE	1989	25
1	ANATOLE	1990	36
1	ANATOLE	1991	38
1	ANATOLE	1992	48
1	ANATOLE	1993	43
1	ANATOLE	1994	64
1	ANATOLE	1995	83
1	ANATOLE	1996	86
1	ANATOLE	1997	115
1	ANATOLE	1998	104
1	ANATOLE	1999	121
1	ANATOLE	2000	143
1	ANATOLE	2001	153
1	ANATOLE	2002	174
1	ANATOLE	2003	182
1	ANATOLE	2004	202
1	ANATOLE	2005	246
1	ANATOLE	2006	252
1	ANATOLE	2007	246
1	ANATOLE	2008	302
1	ANATOLE	2009	279
1	ANATOLE	2010	283
1	ANATOLE	2011	334
1	ANATOLE	2012	281
1	ANATOLE	2013	296
1	ANATOLE	2014	298
1	ANATOLE	2015	298
1	ANATOLE	2016	334
1	ANATOLE	2017	317
1	ANATOLI	2005	3
1	ANATOLI	2016	3
1	ANATOLI	XXXX	14
1	ANAËL	1978	3
1	ANAËL	1979	3
1	ANAËL	1980	4
1	ANAËL	1981	7
1	ANAËL	1982	9
1	ANAËL	1983	9
1	ANAËL	1984	4
1	ANAËL	1985	11
1	ANAËL	1986	9
1	ANAËL	1987	10
1	ANAËL	1988	3
1	ANAËL	1989	9
1	ANAËL	1990	6
1	ANAËL	1991	3
1	ANAËL	1993	5
1	ANAËL	1995	4
1	ANAËL	1996	19
1	ANAËL	1997	21
1	ANAËL	1998	9
1	ANAËL	2010	30
1	ANAËL	2011	65
1	ANAËL	2012	59
1	ANAËL	2013	72
1	ANAËL	2014	72
1	ANAËL	2015	69
1	ANAËL	2016	58
1	ANAËL	2017	79
1	ANAËL	XXXX	7
1	ANCEL	XXXX	22
1	ANCELIN	1983	7
1	ANCELIN	1984	3
1	ANCELIN	1987	3
1	ANCELIN	1989	3
1	ANCELIN	1990	3
1	ANCELIN	1991	5
1	ANCELIN	1992	9
1	ANCELIN	1994	5
1	ANCELIN	1995	8
1	ANCELIN	1996	9
1	ANCELIN	1997	4
1	ANCELIN	1998	19
1	ANCELIN	1999	15
1	ANCELIN	2000	8
1	ANCELIN	2001	25
1	ANCELIN	2002	18
1	ANCELIN	2003	16
1	ANCELIN	2004	12
1	ANCELIN	2005	16
1	ANCELIN	2006	18
1	ANCELIN	2007	16
1	ANCELIN	2008	15
1	ANCELIN	2009	18
1	ANCELIN	2010	17
1	ANCELIN	2011	19
1	ANCELIN	2012	19
1	ANCELIN	2013	17
1	ANCELIN	2014	14
1	ANCELIN	2015	17
1	ANCELIN	2016	9
1	ANCELIN	2017	14
1	ANCELIN	XXXX	18
1	ANDDE	1994	3
1	ANDDE	2006	3
1	ANDDE	2010	3
1	ANDDE	2013	5
1	ANDDE	2015	3
1	ANDDE	2016	7
1	ANDDE	2017	5
1	ANDDE	XXXX	27
1	ANDDY	1991	3
1	ANDDY	1993	5
1	ANDDY	2001	4
1	ANDDY	2002	3
1	ANDDY	2004	5
1	ANDDY	2006	8
1	ANDDY	2007	8
1	ANDDY	2008	3
1	ANDDY	2010	3
1	ANDDY	2011	3
1	ANDDY	XXXX	24
1	ANDEOL	1901	3
1	ANDEOL	1905	3
1	ANDEOL	1990	3
1	ANDEOL	1992	3
1	ANDEOL	1996	3
1	ANDEOL	1997	7
1	ANDEOL	1998	4
1	ANDEOL	1999	10
1	ANDEOL	2000	11
1	ANDEOL	2001	8
1	ANDEOL	2002	9
1	ANDEOL	2003	7
1	ANDEOL	2004	10
1	ANDEOL	2005	8
1	ANDEOL	2006	9
1	ANDEOL	2007	13
1	ANDEOL	2008	6
1	ANDEOL	2009	10
1	ANDEOL	2010	8
1	ANDEOL	2011	6
1	ANDEOL	XXXX	45
1	ANDER	1975	4
1	ANDER	1979	3
1	ANDER	1991	5
1	ANDER	1993	3
1	ANDER	1995	6
1	ANDER	1996	4
1	ANDER	1997	3
1	ANDER	1998	5
1	ANDER	2001	3
1	ANDER	2004	4
1	ANDER	2006	4
1	ANDER	2007	5
1	ANDER	2011	3
1	ANDER	2012	4
1	ANDER	2013	3
1	ANDER	2014	4
1	ANDER	2016	4
1	ANDER	XXXX	31
1	ANDERS	1985	4
1	ANDERS	1986	3
1	ANDERS	1987	4
1	ANDERS	1990	3
1	ANDERS	1994	3
1	ANDERS	1995	5
1	ANDERS	2008	4
1	ANDERS	2010	4
1	ANDERS	2011	3
1	ANDERS	2012	3
1	ANDERS	XXXX	45
1	ANDERSON	1976	6
1	ANDERSON	1978	5
1	ANDERSON	1979	3
1	ANDERSON	1980	4
1	ANDERSON	1981	9
1	ANDERSON	1982	8
1	ANDERSON	1983	18
1	ANDERSON	1984	10
1	ANDERSON	1985	15
1	ANDERSON	1986	18
1	ANDERSON	1987	12
1	ANDERSON	1988	11
1	ANDERSON	1989	16
1	ANDERSON	1990	15
1	ANDERSON	1991	23
1	ANDERSON	1992	25
1	ANDERSON	1993	22
1	ANDERSON	1994	37
1	ANDERSON	1995	33
1	ANDERSON	1996	34
1	ANDERSON	1997	29
1	ANDERSON	1998	17
1	ANDERSON	1999	31
1	ANDERSON	2000	24
1	ANDERSON	2001	36
1	ANDERSON	2002	25
1	ANDERSON	2003	21
1	ANDERSON	2004	24
1	ANDERSON	2005	31
1	ANDERSON	2006	27
1	ANDERSON	2007	29
1	ANDERSON	2008	24
1	ANDERSON	2009	23
1	ANDERSON	2010	25
1	ANDERSON	2011	26
1	ANDERSON	2012	27
1	ANDERSON	2013	28
1	ANDERSON	2014	20
1	ANDERSON	2015	23
1	ANDERSON	2016	27
1	ANDERSON	2017	22
1	ANDERSON	XXXX	11
1	ANDGEL	1996	3
1	ANDGEL	1998	3
1	ANDGEL	1999	17
1	ANDGEL	2000	22
1	ANDGEL	2001	29
1	ANDGEL	2002	11
1	ANDGEL	2003	8
1	ANDGEL	2004	10
1	ANDGEL	2005	9
1	ANDGEL	2006	12
1	ANDGEL	2007	19
1	ANDGEL	2008	14
1	ANDGEL	2009	14
1	ANDGEL	2010	7
1	ANDGEL	2011	9
1	ANDGEL	2012	6
1	ANDGEL	2013	10
1	ANDGEL	2014	8
1	ANDGEL	2015	7
1	ANDGEL	2016	4
1	ANDGEL	2017	5
1	ANDGEL	XXXX	3
1	ANDGELO	2001	3
1	ANDGELO	2004	3
1	ANDGELO	2008	5
1	ANDGELO	XXXX	16
1	ANDGY	XXXX	30
1	ANDI	1999	6
1	ANDI	2000	3
1	ANDI	2001	4
1	ANDI	2002	4
1	ANDI	2003	6
1	ANDI	2004	6
1	ANDI	2005	4
1	ANDI	2006	11
1	ANDI	2007	7
1	ANDI	2008	13
1	ANDI	2009	9
1	ANDI	2010	8
1	ANDI	2011	11
1	ANDI	2012	12
1	ANDI	2013	10
1	ANDI	2014	9
1	ANDI	2015	9
1	ANDI	2016	4
1	ANDI	2017	9
1	ANDI	XXXX	10
1	ANDJI	1999	3
1	ANDJI	2003	4
1	ANDJI	2008	4
1	ANDJI	XXXX	26
1	ANDJY	1997	4
1	ANDJY	1999	5
1	ANDJY	2002	3
1	ANDJY	2004	3
1	ANDJY	2008	4
1	ANDJY	2009	3
1	ANDJY	XXXX	41
1	ANDO	1985	3
1	ANDO	1991	3
1	ANDO	1992	3
1	ANDO	1993	3
1	ANDO	2009	3
1	ANDO	2014	4
1	ANDO	XXXX	41
1	ANDOCHE	1901	4
1	ANDOCHE	1904	3
1	ANDOCHE	1905	3
1	ANDOCHE	1907	6
1	ANDOCHE	1908	4
1	ANDOCHE	1909	3
1	ANDOCHE	1910	9
1	ANDOCHE	1911	7
1	ANDOCHE	1912	3
1	ANDOCHE	1913	3
1	ANDOCHE	1915	5
1	ANDOCHE	1916	9
1	ANDOCHE	1917	7
1	ANDOCHE	1918	3
1	ANDOCHE	1919	3
1	ANDOCHE	1921	6
1	ANDOCHE	1922	8
1	ANDOCHE	1923	10
1	ANDOCHE	1924	9
1	ANDOCHE	1925	6
1	ANDOCHE	1926	6
1	ANDOCHE	1927	8
1	ANDOCHE	1928	11
1	ANDOCHE	1929	6
1	ANDOCHE	1930	5
1	ANDOCHE	1932	5
1	ANDOCHE	1933	7
1	ANDOCHE	1934	9
1	ANDOCHE	1935	6
1	ANDOCHE	1936	3
1	ANDOCHE	1937	4
1	ANDOCHE	1938	7
1	ANDOCHE	1939	8
1	ANDOCHE	1940	7
1	ANDOCHE	1941	3
1	ANDOCHE	1945	5
1	ANDOCHE	1946	3
1	ANDOCHE	1948	5
1	ANDOCHE	1951	3
1	ANDOCHE	XXXX	27
1	ANDONI	1978	4
1	ANDONI	1980	3
1	ANDONI	1985	8
1	ANDONI	1986	4
1	ANDONI	1987	11
1	ANDONI	1988	8
1	ANDONI	1989	10
1	ANDONI	1990	12
1	ANDONI	1991	16
1	ANDONI	1992	9
1	ANDONI	1993	9
1	ANDONI	1994	16
1	ANDONI	1995	9
1	ANDONI	1996	24
1	ANDONI	1997	23
1	ANDONI	1998	25
1	ANDONI	1999	23
1	ANDONI	2000	20
1	ANDONI	2001	19
1	ANDONI	2002	32
1	ANDONI	2003	23
1	ANDONI	2004	19
1	ANDONI	2005	28
1	ANDONI	2006	24
1	ANDONI	2007	22
1	ANDONI	2008	20
1	ANDONI	2009	16
1	ANDONI	2010	18
1	ANDONI	2011	19
1	ANDONI	2012	19
1	ANDONI	2013	23
1	ANDONI	2014	21
1	ANDONI	2015	28
1	ANDONI	2016	15
1	ANDONI	2017	20
1	ANDONI	XXXX	20
1	ANDONY	1992	4
1	ANDONY	1995	3
1	ANDONY	1999	4
1	ANDONY	2000	5
1	ANDONY	2004	3
1	ANDONY	2006	4
1	ANDONY	2010	3
1	ANDONY	XXXX	18
1	ANDRANIK	2006	3
1	ANDRANIK	2010	4
1	ANDRANIK	2012	3
1	ANDRANIK	2014	3
1	ANDRANIK	2017	3
1	ANDRANIK	XXXX	20
1	ANDRE	1927	3
1	ANDRE	1931	4
1	ANDRE	1932	4
1	ANDRE	2010	38
1	ANDRE	2011	38
1	ANDRE	2012	27
1	ANDRE	2013	12
1	ANDRE	2014	20
1	ANDRE	2015	17
1	ANDRE	2016	9
1	ANDRE	2017	11
1	ANDRE	XXXX	47
1	ANDREA	2010	181
1	ANDREA	2011	243
1	ANDREA	2012	291
1	ANDREA	2013	362
1	ANDREA	2014	336
1	ANDREA	2015	372
1	ANDREA	2016	373
1	ANDREA	2017	418
1	ANDREA	XXXX	12
1	ANDREAN	XXXX	20
1	ANDREAS	1951	3
1	ANDREAS	1953	3
1	ANDREAS	1959	6
1	ANDREAS	1961	5
1	ANDREAS	1963	8
1	ANDREAS	1964	7
1	ANDREAS	1965	6
1	ANDREAS	1966	3
1	ANDREAS	1967	7
1	ANDREAS	1968	9
1	ANDREAS	1969	6
1	ANDREAS	1970	7
1	ANDREAS	1971	4
1	ANDREAS	1976	4
1	ANDREAS	1977	3
1	ANDREAS	1978	10
1	ANDREAS	1979	14
1	ANDREAS	1980	6
1	ANDREAS	1981	9
1	ANDREAS	1982	8
1	ANDREAS	1983	4
1	ANDREAS	1984	14
1	ANDREAS	1985	21
1	ANDREAS	1986	17
1	ANDREAS	1987	24
1	ANDREAS	1988	35
1	ANDREAS	1989	43
1	ANDREAS	1990	44
1	ANDREAS	1991	43
1	ANDREAS	1992	59
1	ANDREAS	1993	69
1	ANDREAS	1994	67
1	ANDREAS	1995	58
1	ANDREAS	1996	62
1	ANDREAS	1997	92
1	ANDREAS	1998	78
1	ANDREAS	1999	86
1	ANDREAS	2000	87
1	ANDREAS	2001	83
1	ANDREAS	2002	87
1	ANDREAS	2003	102
1	ANDREAS	2004	100
1	ANDREAS	2005	139
1	ANDREAS	2006	129
1	ANDREAS	2007	172
1	ANDREAS	2008	180
1	ANDREAS	2009	156
1	ANDREAS	2010	141
1	ANDREAS	2011	85
1	ANDREAS	2012	63
1	ANDREAS	2013	64
1	ANDREAS	2014	67
1	ANDREAS	2015	70
1	ANDREAS	2016	89
1	ANDREAS	2017	69
1	ANDREAS	XXXX	44
1	ANDREI	1990	4
1	ANDREI	1991	7
1	ANDREI	1992	3
1	ANDREI	1993	5
1	ANDREI	1994	8
1	ANDREI	1995	7
1	ANDREI	1996	8
1	ANDREI	1997	5
1	ANDREI	1998	9
1	ANDREI	1999	10
1	ANDREI	2000	11
1	ANDREI	2001	13
1	ANDREI	2002	12
1	ANDREI	2003	11
1	ANDREI	2004	13
1	ANDREI	2005	15
1	ANDREI	2006	13
1	ANDREI	2007	14
1	ANDREI	2008	19
1	ANDREI	2009	26
1	ANDREI	2010	29
1	ANDREI	2011	25
1	ANDREI	2012	30
1	ANDREI	2013	51
1	ANDREI	2014	44
1	ANDREI	2015	44
1	ANDREI	2016	49
1	ANDREI	2017	46
1	ANDREI	XXXX	16
1	ANDREJ	2005	3
1	ANDREJ	2009	3
1	ANDREJ	2011	5
1	ANDREJ	2012	3
1	ANDREJ	2015	3
1	ANDREJ	XXXX	25
1	ANDREJA	2005	4
1	ANDREJA	XXXX	18
1	ANDREO	2004	5
1	ANDREO	2009	4
1	ANDREO	XXXX	23
1	ANDRES	1913	3
1	ANDRES	1917	3
1	ANDRES	1921	3
1	ANDRES	1924	5
1	ANDRES	1925	3
1	ANDRES	1927	3
1	ANDRES	1928	3
1	ANDRES	1933	3
1	ANDRES	1939	3
1	ANDRES	1941	4
1	ANDRES	1956	4
1	ANDRES	1957	5
1	ANDRES	1958	5
1	ANDRES	1959	6
